date,source,sentence,depth
2010-03-24,nyt,"Speaking to an ebullient audience of Democratic legislators and White House aides at the bill-signing ceremony on Tuesday, Mr. Obama claimed that health reform would “mark a new season in America.” He added, “We have now just enshrined, as soon as I sign this bill, the core principle that everybody should have some basic security when it comes to their health care.”

The bill is the most sweeping piece of federal legislation since Medicare was passed in 1965.",8
2010-03-24,nyt,It aims to smooth out one of the roughest edges in American society — the inability of many people to afford medical care after they lose a job or get sick.,7
2010-03-24,nyt,And it would do so in large measure by taxing the rich.,4
2010-03-24,nyt,"A big chunk of the money to pay for the bill comes from lifting payroll taxes on households making more than $250,000.",8
2010-03-24,nyt,"On average, the annual tax bill for households making more than $1 million a year will rise by $46,000 in 2013, according to the Tax Policy Center, a Washington research group.",7
2010-03-24,nyt,"Another major piece of financing would cut Medicare subsidies for private insurers, ultimately affecting their executives and shareholders.",4
2010-03-24,nyt,"The benefits, meanwhile, flow mostly to households making less than four times the poverty level — $88,200 for a family of four people.",10
2010-03-24,nyt,Those without insurance in this group will become eligible to receive subsidies or to join Medicaid.,6
2010-03-24,nyt,(Many of the poor are already covered by Medicaid.),4
2010-03-24,nyt,Insurance costs are also likely to drop for higher-income workers at small companies.,6
2010-03-24,nyt,"Finally, the bill will also reduce a different kind of inequality.",3
2010-03-24,nyt,"In the broadest sense, insurance is meant to spread the costs of an individual’s misfortune — illness, death, fire, flood — across society.",8
2010-03-24,nyt,"Since the late 1970s, though, the share of Americans with health insurance has shrunk.",6
2010-03-24,nyt,"As a result, the gap between the economic well-being of the sick and the healthy has been growing, at virtually every level of the income distribution.",6
2010-03-24,nyt,The health reform bill will reverse that trend.,3
2010-03-24,nyt,"By 2019, 95 percent of people are projected to be covered, up from 85 percent today (and about 90 percent in the late 1970s).",6
2010-03-24,nyt,"Even affluent families ineligible for subsidies will benefit if they lose their insurance, by being able to buy a plan that can no longer charge more for pre-existing conditions.",9
2010-03-24,nyt,"In effect, healthy families will be picking up most of the bill — and their insurance will be somewhat more expensive than it otherwise would have been.",4
2010-03-24,nyt,Much about health reform remains unknown.,4
2010-03-24,nyt,"Maybe it will deliver Congress to the Republicans this fall, or maybe it will help the Democrats keep power.",4
2010-03-24,nyt,"Maybe the bill’s attempts to hold down the recent growth of medical costs will prove a big success, or maybe the results will be modest and inadequate.",6
2010-03-24,nyt,But the ways in which the bill attacks the inequality of the Reagan era — whether you love them or hate them — will probably be around for a long time.,6
2010-03-24,nyt,"“Legislative majorities come and go,” David Frum, a former speechwriter for President George W. Bush, lamented on Sunday.",6
2010-03-24,nyt,"“This health care bill is forever.”

Since Mr. Obama began his presidential campaign in 2007, he has had a complicated relationship with the Reagan legacy.",3
2010-03-24,nyt,He has been more willing than many other Democrats to praise President Reagan.,4
2010-03-24,nyt,"“Reagan’s central insight — that the liberal welfare state had grown complacent and overly bureaucratic,” Mr. Obama wrote in his second book, “contained a good deal of truth.” Most notably, he praised Mr. Reagan as a president who “changed the trajectory of America.”

But Mr. Obama also argued that the Reagan administration had gone too far, and that if elected, he would try to put the country on a new trajectory.",5
2010-03-24,nyt,"“The project of the next president,” he said in an interview during the campaign, “is figuring out how you create bottom-up economic growth, as opposed to the trickle-down economic growth.”

Since 1980, median real household income has risen less than 15 percent.",6
2010-03-24,nyt,"The only period of strong middle-class income growth during this time came in the mid- and late 1990s, which by coincidence was also the one time when taxes on the affluent were rising.",7
2010-03-24,nyt,"For most of the last three decades, tax rates for the wealthy have been falling, while their pretax pay has been rising rapidly.",5
2010-03-24,nyt,Real incomes at the 99.99th percentile have jumped more than 300 percent since 1980.,4
2010-03-24,nyt,"At the 99th percentile — about $300,000 today — real pay has roughly doubled.",3
2010-03-24,nyt,The laissez-faire revolution that Mr. Reagan started did not cause these trends.,4
2010-03-24,nyt,"But its policies — tax cuts, light regulation, a patchwork safety net — have contributed to them.",5
2010-03-24,nyt,Health reform hardly solves all of the American economy’s problems.,5
2010-03-24,nyt,Economic growth over the last decade was slower than in any decade since World War II.,5
2010-03-24,nyt,"The tax cuts of the last 30 years, the two current wars, the Great Recession, the stimulus program and the looming retirement of the baby boomers have created huge deficits.",7
2010-03-24,nyt,"Educational gains have slowed, and the planet is getting hotter.",3
2010-03-24,nyt,"Above all, the central question that both the Reagan and Obama administrations have tried to answer — what is the proper balance between the market and the government?",6
2010-03-24,nyt,— remains unresolved.,1
2010-03-24,nyt,But the bill signed on Tuesday certainly shifts our place on that spectrum.,4
2010-03-24,nyt,"Before he became Mr. Obama’s top economic adviser, Lawrence Summers told me a story about helping his daughter study for her Advanced Placement exam in American history.",9
