date,source,sentence,depth
2002-09-17,gwb,"You see, ours is a history of freedom.",3
2002-09-17,gwb,One of the most precious ideas we have is freedom for everybody.,5
2002-09-17,gwb,We love our freedoms.,2
2002-09-17,gwb,We love the idea of being a free society.,5
2002-09-17,gwb,"And throughout our history, people have fought for freedom.",3
2002-09-17,gwb,"Whether it's been in the Revolutionary War, or the heroic struggle to end slavery, or civil rights wars in the United States Congress, or whether it's World War II where we fought to free people from tyranny, the history of this nation has been a history of freedom and justice.",7
2002-09-17,gwb,"Our children are growing up in a difficult time for America, because they see on their TV screens the fact that America is now a battlefield.",5
2002-09-17,gwb,"When we were kids, a lot of us were kids, growing up, oceans separated us from danger.",4
2002-09-17,gwb,"We were confident in our ability to resist evil because evil could never make it to our shore, unless it was created internally.",5
2002-09-17,gwb,But now we've entered a new period where we're vulnerable.,3
2002-09-17,gwb,"It's tough for our children to comprehend that, I know.",4
2002-09-17,gwb,"But you've got to understand why we're vulnerable, and that is because there are people in the world that hate the fact that we love freedom.",7
2002-09-17,gwb,"People cannot stand the fact that your great nation not only allows, but encourages people to worship an almighty God in any way they want to.",6
2002-09-17,gwb,We welcome that in America.,2
2002-09-17,gwb,We speak our mind freely.,2
2002-09-17,gwb,All you've got to do is remember it's an election year.,4
2002-09-17,gwb,We believe in a free press.,3
2002-09-17,gwb,And we're not going to change.,2
2002-09-17,gwb,We love our freedoms.,2
2002-09-17,gwb,Our history has taught us that.,2
2002-09-17,gwb,"And today, we love them just as strongly as others in the past have.",6
2002-09-17,gwb,The other thing the children are learning is the notion of people serving something greater than themselves in life.,8
2002-09-17,gwb,"You know, I think one of the most defining moments of the recent American history was Flight 93.",7
2002-09-17,gwb,Flight 93 is an amazing lesson.,2
2002-09-17,gwb,"Laura and I had the honor of going to the site there in Shanksville, Pennsylvania, the other day to hug and cry and visit with and smile with if they wanted to smile, with the family members of those brave souls who were on that airplane.",13
2002-09-17,gwb,"But it's a lesson of people loving freedom so much and loving their country so much, that they're willing to drive a plane into the ground to save other people's lives.",7
2002-09-17,gwb,"What a powerful message, that part of being an American is to serve something greater than yourself.",6
2002-09-17,gwb,"Part of being a citizen in this great land is to not only take from the land, but to give.",7
2002-09-17,gwb,"So today, when you realize there are military people looking in caves in Afghanistan, or moving around the world to try to fight tyranny and terrorism, they do so to serve something greater than themselves -- because of a strong ideal, a strong sense of purpose, a strong sense of country.",9
2002-09-17,gwb,You've got to understand there are some in this world that simply do not adhere to the ideals we believe in.,8
2002-09-17,gwb,"In Iraq, they don't put their hand over their heart and say, ""Liberty and justice for all.""",3
2002-09-17,gwb,They don't believe in liberty.,2
2002-09-17,gwb,The dictator who runs Iraq doesn't believe in justice.,3
2002-09-17,gwb,He only believes in liberty and justice for those who he decides get liberty and justice.,6
2002-09-17,gwb,"There's a lot of talk about Iraq on our TV screens, and there should be, because we're trying to figure out how best to make the world a peaceful place.",7
2002-09-17,gwb,"There's an old saying in Tennessee -- I know it's in Texas, probably in Tennessee -- that says, fool me once, shame on -- shame on you.",5
2002-09-17,gwb,Fool me -- you can't get fooled again.,2
2002-09-17,gwb,You've got to understand the nature of the regime we're dealing with.,6
2002-09-17,gwb,"This is a man who has delayed, denied, deceived the world.",3
2002-09-17,gwb,"For the sake of liberty and justice for all, the United Nations Security Council must act, must act in way to hold this regime to account, must not be fooled, must be relevant to keep the peace.",6
2002-09-17,gwb,Part of the American history teaches us that we must lead toward a more peaceful world.,5
2002-09-17,gwb,"Part of the history of the world shows that as threats develop, we must deal with them before they become too acute, unmanageable.",6
2002-09-17,gwb,"Part of our history is, is that we're a peaceful people.",5
2002-09-17,gwb,"We love and long for peace, that we want peace for generations to come.",3
2002-09-17,gwb,But sometimes we must act in order to achieve the peace.,5
2002-09-17,gwb,"And all our history says we believe in liberty and justice for all, that when we see oppression, we cry; that when we found out that young girls in Afghanistan could not go to school because they were in the clutches of one of the most barbaric regimes in the history of mankind, we acted not only to uphold doctrine and to fight the war against terror, we acted to liberate people.",15
2002-09-17,gwb,Our history shows that we're not a nation which conquers; we're a nation which liberates.,4
2002-09-17,gwb,"History is important for our children to understand, to give them a better sense of how to understand what we do and a sense of what it means to be an American; a sense of importance of serving something greater than yourself in life.",8
2002-09-17,gwb,"The first initiative that we're going to put out is called We the People, which will encourage American history and civic education all around the country.",6
2002-09-17,gwb,"There will be a grant program to encourage the development of good curricula and a lecture series, and essays by high school students on liberty and justice and freedom.",11
2002-09-17,gwb,"We've got a great store of documents here in America, and so we're going to put out a program called Our Documents, the National Archivist is going to work with us to make sure all of the archives of America are now on-line, so schools can easily tap in to find out how our history developed through the archives of the country.",11
2002-09-17,gwb,It ought to be a really interesting way for our students to learn more about America.,6
2002-09-17,gwb,"We're going to have a White House forum there in Washington, D.C. -- obviously; that's where the White House is -- in January or February of next year, to call in experts as to how better teach our history, and at the same time, teach the ideals that make us a great nation.",10
2002-09-17,gwb,"We're going to do our part at the federal level; it's very important that you all do your part here in Nashville, Tennessee, and insist upon good civics lessons, the true lessons of history, to make sure our children understand the ideals that make us great.",9
2002-09-17,gwb,And one of the things our youngsters and those of us not quite so young can do -- and this is important -- is to celebrate patriotism by loving your neighbor like you'd like to be loved yourself.,7
2002-09-17,gwb,"You see, it's important to realize that one person can't do everything to change America, but one person can do something.",4
2002-09-17,gwb,"Every child who hurts, who receives your love, is part of changing America for the better, is part of fighting evil with acts of kindness and decency.",9
2002-09-17,gwb,"I met Harry Ingle, Jr., at Air Force One.",5
2002-09-17,gwb,He's an East Literature Magnet student.,4
2002-09-17,gwb,He's a junior.,2
2002-09-17,gwb,He was out there because he is involved with mentoring children.,4
2002-09-17,gwb,"He's a soldier in the army of compassion here in Nashville, Tennessee.",7
2002-09-17,gwb,"He's a part of the true strength of America, which is neighbor loving neighbor.",9
